HORAS AL MES	DIVISION	AREA DE PERSONAL	SEXO	EDAD DEL EMPLEADO	CATEGORIA	SALARIOS MINIMOS
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	BOTONES	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	CAPITAN	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	EDUCACION	ASESOR	Masculino	(40 - 50]	Media	(02 - 03]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(50 - 60]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	ASESOR	Femenino	(30 - 40]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	CREDITO SOCIAL	REVISOR	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SUPERMERCADOS	JEFES	Masculino	(40 - 50]	Media	(02 - 03]
(210, 240]	RECREACION Y TURISMO	MESERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	PROMOTOR	Femenino	(50 - 60]	Media	(02 - 03]
(210, 240]	ADMINISTRACION	JEFES	Femenino	(40 - 50]	Media	(12 - 13]
(210, 240]	SALUD IPS	LIDER FUNCI MEDICINA	Masculino	(40 - 50]	Media	(06 - 07]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	JEFES	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	EDUCACION	BIBLORED	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	DROGUERIAS	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	PARRILLERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	VIVIENDA	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	JEFES	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	PERSONAL ALTO RIESGO	Masculino	(50 - 60]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(40 - 50]	Media	(05 - 06]
(210, 240]	SALUD IPS	COORDINADOR	Femenino	(50 - 60]	Media	(12 - 13]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	SALUD IPS	COORDINADOR	Femenino	(50 - 60]	Media	(08 - 09]
(210, 240]	RECREACION Y TURISMO	TECNICO	Masculino	(30 - 40]	Media	(02 - 03]
(210, 240]	EDUCACION	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	MESERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	SECRETARIA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	ANALISTA I	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	CONDUCTOR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	ADMON PROPIOS	Femenino	(50 - 60]	Media	(04 - 05]
(210, 240]	RECREACION Y TURISMO	AMA DE LLAVES	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SUPERMERCADOS	JEFES	Masculino	(40 - 50]	Media	(02 - 03]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	RECTOR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	BIBLIOTECOLOGO	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	SALUD IPS	SECRETARIA	Femenino	(30 - 40]	Media	(02 - 03]
(210, 240]	CREDITO SOCIAL	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	ADMINISTRACION	PROMOTOR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	TERAPISTA	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	AUXILIAR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	SUPERVISOR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	ADMINISTRACION	AUXILIAR	Masculino	(30 - 40]	Media	(01 - 02]
(210, 240]	DROGUERIAS	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	ANALISTA I	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	INSTRUMENTADOR	Femenino	(40 - 50]	Media	(04 - 05]
(150, 180]	SALUD IPS	PERSONAL ALTO RIESGO	Masculino	(50 - 60]	Media	(16 - 17]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	ODONTOLOGO	Femenino	(40 - 50]	Media	(04 - 05]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	COORDINADOR	Femenino	(50 - 60]	Media	(05 - 06]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(04 - 05]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	DROGUERIAS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	TECNICO	Femenino	(50 - 60]	Media	(02 - 03]
(210, 240]	SALUD IPS	PERSONAL ALTO RIESGO	Femenino	(50 - 60]	Media	(02 - 03]
(210, 240]	CREDITO SOCIAL	AUXILIAR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	SUPERVISOR	Masculino	(50 - 60]	Media	(04 - 05]
(210, 240]	VIVIENDA	ANALISTA I	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	COORDINADOR	Femenino	(40 - 50]	Media	(05 - 06]
(210, 240]	SALUD IPS	ASESOR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	DROGUERIAS	COORDINADOR	Masculino	(30 - 40]	Media	(03 - 04]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(50 - 60]	Media	(02 - 03]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	CONDUCTOR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	CREDITO SOCIAL	JEFES	Masculino	(50 - 60]	Media	(08 - 09]
(210, 240]	ADMINISTRACION	PROMOTOR	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	AUXILIAR	Masculino	(30 - 40]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	TRANSCRIPTOR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	CREDITO SOCIAL	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	COORDINADOR	Masculino	(50 - 60]	Media	(14 - 15]
(210, 240]	RECREACION Y TURISMO	CAJERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Masculino	(30 - 40]	Media	(01 - 02]
(210, 240]	EDUCACION	ADMON PROPIOS	Femenino	(40 - 50]	Media	(04 - 05]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	SUPERVISOR	Masculino	(40 - 50]	Media	(02 - 03]
(210, 240]	RECREACION Y TURISMO	CHEF	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	ADMON PROPIOS	Femenino	(40 - 50]	Media	(06 - 07]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	RECREACIONISTA	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(60 - ...]	Media	(01 - 02]
(210, 240]	SALUD IPS	RESIDENTE	Masculino	(50 - 60]	Media	(06 - 07]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	ADMON BAC	Masculino	(40 - 50]	Media	(07 - 08]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	COORDINADOR	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	VIVIENDA	TECNICO	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	ANALISTA I	Masculino	(40 - 50]	Media	(06 - 07]
(210, 240]	EDUCACION	JEFES	Masculino	(40 - 50]	Media	(08 - 09]
(210, 240]	RECREACION Y TURISMO	GESTOR	Masculino	(40 - 50]	Media	(06 - 07]
(210, 240]	CREDITO SOCIAL	ANALISTA I	Femenino	(50 - 60]	Media	(04 - 05]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	TECNICO	Masculino	(40 - 50]	Media	(02 - 03]
(210, 240]	ADMINISTRACION	CAJERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	DROGUERIAS	COMPRADOR	Masculino	(50 - 60]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	PROMOTOR	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	ASESOR	Masculino	(50 - 60]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	JEFES	Femenino	(40 - 50]	Media	(05 - 06]
(210, 240]	SUPERMERCADOS	TRABAJADOR SOCIAL	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	BACTERIOLOGO	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	BIBLIOTECOLOGO	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	ADMINISTRACION	SECRETARIA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	CONDUCTOR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	INSTRUMENTADOR	Femenino	(40 - 50]	Media	(13 - 14]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SALUD IPS	ODONTOLOGO	Femenino	(40 - 50]	Media	(04 - 05]
(210, 240]	SALUD IPS	AUXILIAR	Masculino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	COORDINADOR	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SUPERMERCADOS	JEFES	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SUPERMERCADOS	CONDUCTOR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	DROGUERIAS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	ODONTOLOGO	Masculino	(50 - 60]	Media	(04 - 05]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	ADMINISTRACION	ESPECIALISTA	Masculino	(40 - 50]	Media	(12 - 13]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	CAPITAN	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	RECTOR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	ENFERMERA	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	RECTOR	Femenino	(40 - 50]	Media	(06 - 07]
(210, 240]	EDUCACION	ADMON PROPIOS	Femenino	(40 - 50]	Media	(04 - 05]
(210, 240]	ADMINISTRACION	ESPECIALISTA	Masculino	(40 - 50]	Media	(12 - 13]
(210, 240]	SALUD IPS	JEFES	Femenino	(40 - 50]	Media	(08 - 09]
(210, 240]	RECREACION Y TURISMO	SUPERVISOR	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	JEFES	Femenino	(30 - 40]	Media	(05 - 06]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	DROGUERIAS	ANALISTA I	Masculino	(50 - 60]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	ADMINISTRACION	REVISOR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	CREDITO SOCIAL	JEFES	Femenino	(40 - 50]	Media	(12 - 13]
(210, 240]	EDUCACION	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(40 - 50]	Media	(02 - 03]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	CONDUCTOR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	GESTOR	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	EDUCACION	COORDINADOR	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	SALUD IPS	BACTERIOLOGO	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	DROGUERIAS	ANALISTA I	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(03 - 04]
(210, 240]	RECREACION Y TURISMO	COORDINADOR	Masculino	(40 - 50]	Media	(06 - 07]
(210, 240]	EDUCACION	ADMON PROPIOS	Femenino	(50 - 60]	Media	(04 - 05]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(03 - 04]
(210, 240]	ADMINISTRACION	PROMOTOR	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	DROGUERIAS	COORDINADOR	Masculino	(40 - 50]	Media	(05 - 06]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	BOTONES	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	EDUCACION	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	VIVIENDA	AUXILIAR	Masculino	(50 - 60]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Masculino	(50 - 60]	Media	(02 - 03]
(210, 240]	SALUD IPS	INGENIERO	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	COCINERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	EDUCACION	ADMON PROPIOS	Masculino	(40 - 50]	Media	(04 - 05]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(02 - 03]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	SALUD IPS	ODONTOLOGO	Femenino	(40 - 50]	Media	(04 - 05]
(210, 240]	RECREACION Y TURISMO	JEFES	Masculino	(50 - 60]	Media	(06 - 07]
(210, 240]	EDUCACION	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	ADMINISTRACION	REVISOR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	COCINERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(02 - 03]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	ANALISTA I	Femenino	(40 - 50]	Media	(02 - 03]
(210, 240]	SUPERMERCADOS	JEFES	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	CREDITO SOCIAL	ANALISTA I	Femenino	(40 - 50]	Media	(06 - 07]
(210, 240]	SALUD IPS	ESPECIALISTA	Femenino	(50 - 60]	Media	(13 - 14]
(210, 240]	SALUD IPS	ESPECIALISTA	Masculino	(50 - 60]	Media	(14 - 15]
(210, 240]	SALUD IPS	ESPECIALISTA	Femenino	(40 - 50]	Media	(12 - 13]
(210, 240]	SUPERMERCADOS	COMPRADOR	Femenino	(50 - 60]	Media	(04 - 05]
(210, 240]	SALUD IPS	CAMILLERO	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	DROGUERIAS	COORDINADOR	Masculino	(40 - 50]	Media	(05 - 06]
(210, 240]	RECREACION Y TURISMO	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SUPERMERCADOS	COORDINADOR	Masculino	(50 - 60]	Media	(06 - 07]
(210, 240]	VIVIENDA	COORDINADOR	Masculino	(40 - 50]	Media	(06 - 07]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	TECNICO	Femenino	(50 - 60]	Media	(01 - 02]
(210, 240]	SALUD IPS	MEDICO	Femenino	(40 - 50]	Media	(12 - 13]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	ADMINISTRACION	AUXILIAR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	SALUD IPS	COORDINADOR	Masculino	(50 - 60]	Media	(06 - 07]
(210, 240]	VIVIENDA	AUXILIAR	Masculino	(40 - 50]	Media	(01 - 02]
(210, 240]	EDUCACION	AUXILIAR	Femenino	(30 - 40]	Media	(01 - 02]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Masculino	(40 - 50]	Media	(03 - 04]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(40 - 50]	Media	(01 - 02]
(210, 240]	SALUD IPS	GESTOR	Masculino	(40 - 50]	Media	(08 - 09]
(210, 240]	EDUCACION	DOCENT COL COLSU 1-2	Femenino	(50 - 60]	Media	(03 - 04]
